System,EventTemplate,OID,LOI,OBN,TID,SID,TDA,CRS,OBA,STC,OTP
Mac,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",0,1,0,0,0,0,0,0,2,0
Mac,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,0,0,0,0,0,0,0,0,0,0
Mac,AppleCamIn::handleWakeEvent_gated,1,1,0,0,0,0,0,0,0,0
Mac,full wake promotion (reason <*>) <*> ms,0,1,0,0,0,1,0,0,0,0
Mac,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>.,0,0,0,1,0,0,0,0,0,0
Mac,"NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",0,1,0,0,0,0,0,0,0,0
Mac,"NSURLSession/NSURLConnection HTTP load failed (kCFStreamErrorDomainSSL, <*>)",0,1,0,0,0,0,0,0,0,0
Mac,"[QL] No sandbox token for request <QLThumbnailRequest vmware-usbarb-<*>.log>, it will probably fail",1,1,0,0,0,0,0,0,0,0
Mac,"schedule invalidation <DYTransport <*>, error: lost transport connection (<*>)>",1,0,0,0,0,0,0,0,0,0
Mac,Thermal pressure state: <*> Memory pressure state: <*>,1,0,0,0,0,0,0,0,1,0
Mac,KeychainGetICDPStatus: status: off,1,0,0,0,0,0,0,0,0,0
Mac,Error returned from iconservicesagent: (<*>),0,1,0,0,0,1,0,0,0,0
Mac,[<*>:<*>:<*>] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=<*> (kFigMediaValidatorError_VideoCodecNotSupported) (video codec <*>) at line <*>,0,0,0,0,0,0,0,0,0,0
Mac,<<<< MediaValidator >>>> mv_LookupCodecSupport: Unrecognized codec <*>,0,0,0,1,0,0,0,0,0,0
Mac,<<<< MediaValidator >>>> <*>: Unrecognized codec <*>.(<*>). Failed codec specific check.,1,0,0,1,0,3,0,1,0,0
Mac,CoreAnimation: timed out fence <*>,0,0,0,0,0,0,0,0,1,0
Mac,tcp_connection_tls_session_error_callback_imp <*> __tcp_connection_tls_session_callback_write_block_invoke.<*> error <*>,0,1,0,0,0,0,0,0,0,0
Mac,KeychainGetICDPStatus: keychain: <*>,2,0,0,0,0,0,0,0,0,0
Mac,Failed to connect (view) outlet from (NSApplication) to (NSColorPickerGridView): missing setter or instance variable,0,1,0,0,0,1,0,0,0,0
Mac,<*>/<*>/<*> <*>:<*>:<*> | I | VoipWrapper | DAVEngineImpl.cpp:<*>:Close | close video chat. llFriendUIN = <*>.,1,1,0,0,0,0,0,0,0,0
Mac,"IOPMrootDomain: idle cancel, state <*>",1,0,0,0,0,0,0,0,1,0
Mac,<*>:<*>:<*> ERROR: <*>: timed out after <*> (<*> <*>); mMajorChangePending=<*>,1,0,0,0,0,0,0,0,0,0
Mac,ARPT: <*>: <*>::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,0,0,1,0,0,0,0,0,0,0
Mac,<*>:<*>:<*> : BTLE scanner Powered On,0,0,0,0,0,0,0,0,0,0
Mac,"ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",1,1,0,0,0,0,0,0,0,0
Mac,"ARPT: <*>: wl0: setup_keepalive: Local port: <*>, Remote port: <*>",0,0,0,0,0,1,0,6,0,0
Mac,"ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>,",0,0,0,0,0,0,0,0,0,0
Mac,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! <*> <*> <*>:<*>,0,0,0,0,0,1,0,6,0,0
Mac,<*>-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value <*>,4,0,0,0,0,0,0,1,0,0
Mac,ARPT: <*>: <*>::platformWoWEnable: WWEN[enable],1,1,0,0,0,0,0,0,0,0
Mac,<*>::<*> - intel_rp = <*> dlla_reporting_supported = <*>,0,0,0,1,0,0,0,0,0,0
Mac,mDNS_RegisterInterface: Frequent transitions for interface en0 (<*>),0,1,0,0,0,0,0,1,0,0
Mac,ARPT: <*>: wlc_dump_aggfifo:,1,0,0,0,0,0,0,2,0,0
Mac,CCFile::captureLogRun() Exiting CCFile::captureLogRun,0,2,0,0,0,0,0,0,0,0
Mac,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,0,3,0,0,0,0,0,0,0,0
Mac,Previous sleep cause: <*>,1,0,0,0,0,1,0,0,0,0
Mac,en0: Supported channels <*>,1,1,0,0,0,0,0,0,0,0
Mac,<*> successfully changed NAT64 ifstate from <*> to <*>,1,0,0,0,0,0,0,0,0,0
Mac,"CCFile::captureLog Received Capture notice id: <*>, reason = AuthFail:sts:<NUM>_rsn:<NUM>",1,0,0,0,0,0,1,0,0,2
Mac,"CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>,<*>,<*>]-<*>, Current File [<*>-<*>-<*>,<*>,<*>]-<*>",0,0,0,0,0,0,0,2,0,0
Mac,did discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>,1,0,0,0,0,0,0,0,0,0
Mac,<*>::<*>::postMessage bssid changed,3,0,0,0,0,0,0,3,0,0
Mac,"CCDataTap::profileRemoved, Owner: <*>, Name: <*>",0,3,0,0,0,0,0,0,1,0
Mac,"ARPT: <*>: wl0: Roamed or switched channel, reason #<*>, bssid <*>:<*>:<*>:<*>, last RSSI <*>",0,0,0,0,0,0,0,0,0,0
Mac,"DB Error: <*> ""no such table: <*>""",0,1,0,0,0,1,0,0,0,0
Mac,AirPort: Link Down on en0. Reason <*> (Disassociated because station leaving).,0,1,0,0,0,1,0,0,0,0
Mac,<*>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>,1,1,0,0,0,0,0,0,0,0
Mac,**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- <*> ****,1,0,0,0,0,0,0,0,0,0
Mac,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,1,1,0,0,0,0,0,0,0,0
Mac,sigio_handler: sigio_handler_active != <*>,0,0,0,0,0,0,0,4,0,0
Mac,Wake reason: ARPT (Network),2,0,0,0,0,0,0,0,1,1
Mac,Host controller terminated,0,1,0,0,0,1,0,0,0,0
Mac,[HID] [MT] AppleActuatorHIDEventDriver::start entered,0,0,0,0,0,0,0,0,0,0
Mac,Captive: CNPluginHandler en0: Evaluating,0,0,0,0,0,0,0,0,0,0
Mac,hibernate_setup(<*>) took <*> ms,0,0,0,1,0,0,0,0,0,0
Mac,<*>: IPv6 address <*> has no prefix,1,0,0,0,0,0,1,0,0,2
Mac,<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>:<*>,1,0,0,0,0,0,0,1,0,0
Mac,"Setting BTCoex Config: <*>:<*>, <*>:<*>, <*>:<*>, <*>:<*>",1,0,0,0,0,0,0,1,0,0
Mac,button report: <*>,1,0,0,0,0,0,0,0,0,0
Mac,FA||Url||taskID[<*>] dealloc,0,3,0,0,0,0,0,0,1,0
Mac,Captive: CNPluginHandler en0: Inactive,1,0,0,0,0,0,1,0,0,0
Mac,<*>::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,0,1,0,0,0,0,0,1,0,0
Mac,**** [IOBluetoothHostControllerUSBTransport][start] -- completed -- result = <*> -- <*> ****,1,0,0,0,0,0,0,0,0,0
Mac,tcp_connection_handle_connect_conditions_bad <*> failed: <*> - No network route,1,1,0,0,0,0,0,0,0,0
Mac,ARPT: <*>: <*>::syncPowerState: WWEN[enabled],0,0,0,1,0,0,0,0,0,0
Mac,hibernate_machine_init reading,0,1,0,0,0,0,0,0,0,0
Mac,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,0,3,0,0,0,0,0,0,0,0
Mac,[BluetoothHIDDeviceController]ERROR: Could not find the disconnected object,1,0,0,0,0,0,1,0,0,2
Mac,"setting hostname to ""<*>""",0,0,0,0,0,1,0,0,0,0
Mac,hibernate image path: <*>,0,0,0,0,0,0,0,0,0,0
Mac,efi pagecount <*>,0,0,0,0,0,0,0,0,0,0
Mac,hibernate_teardown_pmap_structs done: last_valid_compact_indx <*>,0,0,0,0,0,0,0,0,1,0
Mac,Unrecognized XSSimpleTypeDefinition: OneOff,1,0,0,0,0,0,0,0,0,0
Mac,vm_compressor_fastwake_warmup completed - took <*> msecs,0,0,0,0,0,0,0,0,0,0
Mac,"CCFile::captureLog Received Capture notice id: <*>, reason = AssocFail:sts:<NUM>_rsn:<NUM>",0,0,0,0,0,0,0,0,0,0
Mac,"CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",0,2,0,0,0,0,0,0,0,0
Mac,Captive: CNPluginHandler en0: Authenticated,1,0,0,0,0,0,0,0,0,0
Mac,jemmytest,1,0,0,0,0,0,0,0,0,0
Mac,"[Accounts] Current connection, <NSXPCConnection: <*> connection from pid <*>, doesn't have account access.",1,1,0,0,0,0,0,0,0,0
Mac,"securityd_xpc_dictionary_handler cloudd[<*>] copy_matching Error Domain=NSOSStatusErrorDomain Code=<*> ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",0,0,0,0,0,0,0,0,0,0
Mac,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.,1,0,0,0,0,0,0,0,0,0
Mac,"Unable to simultaneously satisfy constraints: ( ""<NSAutoresizingMaskLayoutConstraint:<*> h=-&- v=-&- V:[NSScrollView:<*>]-(<*>)-| (Names: '|':NSView:<*> )>"", ""<NSAutoresizingMaskLayoutConstraint:<*> h=-&- v=-&- V:|-(<*>)-[NSScrollView:<*>] (Names: '|':NSView:<*> )>"", ""<NSAutoresizingMaskLayoutConstraint:<*> h=-&- v=--& V:[NSView:<*>(<*>)]>"", ""<NSAutoresizingMaskLayoutConstraint:<*> h=-&- v=-&- V:|-(<*>)-[NSView:<*>] (Names: '|':NSView:<*> )>"", ""<NSAutoresizingMaskLayoutConstraint:<*> h=-&- v=-&- V:[NSView:<*>]-(<*>)-| (Names: '|':NSView:<*> )>"" ) Will attempt to recover by breaking constraint <NSAutoresizingMaskLayoutConstraint:<*> h=-&- v=-&- V:|-(<*>)-[NSScrollView:<*>] (Names: '|':NSView:<*> )> Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens. And/or, break on objc_exception_throw to catch this in the debugger.",0,0,0,0,0,0,0,4,0,0
Mac,"Path not allowed in target domain: type = pid, path = <*> error = <*>: The specified service did not ship in the requestor's bundle, origin = <*>",1,0,0,0,0,0,0,0,0,0
Mac,<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSAgentApp(KeystoneDelegate) updateEngineFinishedWithErrors:] Keystone finished: errors=<*>,4,0,0,0,0,0,0,1,0,0
Mac,<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] About to run checks for any other apps.,1,2,0,0,0,0,0,0,0,0
Mac,ARPT: <*>: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,0,1,0,0,0,1,0,0,0,0
Mac,"Arranged view frame: {{<*>, <*>}, {<*>, <*>}}",2,0,0,0,0,0,0,0,0,2
Mac,[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-<*>].],0,2,0,0,0,0,0,0,0,0
Mac,<*>::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,1,0,0,0,0,0,0,0,0,0
Mac,CCProfileMonitor::setStreamEventHandler,2,0,0,0,0,0,0,0,0,2
Mac,Location icon should now be in state 'Inactive',1,0,0,0,0,0,0,0,0,0
Mac,Telling CSI to go low power.,1,0,0,0,0,0,0,0,0,0
Mac,ARPT: <*>: <*>::powerChange: System Sleep,1,1,0,0,0,0,0,0,0,0
Mac,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (<*>) UASuggestedActionType=<*> (<*>)/(<*>) opts=(<*>) when=<*>,1,0,0,0,0,0,0,0,1,0
Mac,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",1,0,0,0,0,0,0,0,0,0
Mac,Bluetooth -- LE is supported - Disable LE meta event,0,1,0,0,0,0,0,0,0,0
Mac,ARPT: <*>: wl0: MDNS: IPV6 Addr: <*>,0,0,0,0,0,0,0,0,2,0
Mac,USBMSC Identifier (non-unique): <*>,1,0,0,0,0,0,0,0,0,0
Mac,AppleCamIn::systemWakeCall - messageType = <*>,1,1,0,0,0,0,0,0,0,0
Mac,Wake reason: RTC (Alarm),0,1,0,0,0,1,0,0,0,0
Mac,AppleCamIn::wakeEventHandlerThread,0,1,0,1,0,0,0,0,0,0
HealthApp,isScreenOn <*>,0,0,1,0,0,0,0,0,0,0
HealthApp,"screen status unknown,think screen on",0,0,0,0,0,0,0,1,0,0
HealthApp,flushTempCacheToDB by stand,1,0,0,0,0,0,0,0,0,0
HealthApp,Alarm uploadStaticsToDB totalSteps=<*>:<*>:<*>:<*>,1,0,0,0,0,0,0,0,0,0
HealthApp,writeDataToDB size <*>,0,0,0,0,0,0,0,0,1,0
HealthApp,"upLoadOneMinuteDataToEngine time=<*>,<*>,<*>,<*>,<*>",0,0,1,0,0,0,0,0,0,0
HealthApp,"saveHealthDetailData() saveOneDetailData fail hiHealthData = <*>,type = <*>",0,0,0,0,0,0,0,1,0,0
HealthApp,"saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>",0,0,0,0,0,0,0,0,1,0
HealthApp,"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = <*>,errorMessage = ERR_DATA_INSERT",0,0,0,0,0,0,0,1,0,0
HealthApp,uploadStaticsToDB() onResult type = <*> obj=<*>,0,0,0,0,0,0,0,0,0,0
HealthApp,uploadStaticsToDB failed message=<*>,0,0,0,0,0,0,0,0,1,0
HealthApp,"getAppContext() isAppValid health or wear, packageName = <*>",0,0,0,0,0,0,0,1,0,0
HealthApp,getBinderPackageName packageName = com.huawei.health,0,0,0,0,0,0,0,0,1,0
HealthApp,insertHiHealthData() checkAppType <*> appID = <*>,0,0,0,0,0,0,0,0,0,0
HealthApp,"insertHiHealthData() size = <*>,app = <*>,One Data Type = <*>,packageName = <*>,writeStatType = <*>",0,0,0,0,0,0,0,3,0,0
HealthApp,"saveHealthDetailData() deviceID = <*>,clientID=<*>,id=<*>",0,0,0,0,0,0,0,1,0,0
HealthApp,"bulkSaveDetailHiHealthData() size = <*>,totalTime = <*>",0,0,0,0,0,0,0,0,0,0
HealthApp,"new date =<*>, type=<*>,<*>,old=<*>",0,0,0,0,0,0,0,0,0,0
HealthApp,"saveRealTimeHealthDatasStat() size = <*>,totalTime = <*>",0,0,0,0,0,0,0,0,1,0
HealthApp,startListenerChange subscribeList = [<*>],0,0,0,0,0,0,0,1,0,0
HealthApp,insertHiHealthData() end totalTime = <*>,3,0,1,0,0,0,1,0,0,0
HealthApp,InsertCallBack() onSuccess type = <*> data=<*>,0,0,0,0,0,0,0,0,0,0
HealthApp,InsertEvent success begin:<*> end:<*>,0,0,0,0,0,0,0,1,0,0
HealthApp,setWriteDBLastDataMinute=<*>,0,0,0,0,0,0,0,3,0,0
HealthApp,setWriteDBLastDataMinute success,0,0,0,0,0,0,0,0,1,0
HealthApp,flush2DB result success,0,0,0,0,0,0,0,0,0,0
HealthApp,checkInsertStatus stepSum or calorieSum is enough,0,0,1,0,0,0,0,0,0,0
HealthApp,checkInsertStatus stepStatSum or calorieStatSum is enough,0,0,0,0,0,0,0,1,0,0
HealthApp,"stepSyncOrNot appSynTimes is <*>, statsyncTimes is <*>",1,0,0,0,0,1,0,0,0,0
HealthApp,"startInsertSportSync start auto sync,app is <*>",0,0,0,0,0,0,0,0,1,0
HealthApp,"checkFirstSyncByType no such data in db ,type is <*> deviceCode is <*>",0,0,0,0,0,0,0,0,1,0
HealthApp,"startInsertSportSync first <*> steps sync,do all sync",0,0,1,0,0,0,0,0,0,0
HealthApp,getTodaySportData mStepsRecordManager=<*>,0,0,0,0,0,0,0,3,0,0
HealthApp,"timeStamp back,extendReportTimeStamp=<*>",0,0,0,0,0,0,0,0,0,0
HealthApp,onReceive action: android.intent.action.SCREEN_ON,0,0,1,0,0,0,0,0,0,0
HealthApp,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0,0,0,0,0,0,0,3,0,0
HealthApp,flush sensor data,0,0,0,0,0,0,0,0,0,0
HealthApp,theDayChanged <*>,0,0,0,0,0,0,0,0,1,0
HealthApp,initEnviroument,0,0,1,0,0,0,0,0,0,0
HealthApp,getStepCounterStatus,0,0,0,0,0,0,0,0,0,0
HealthApp,getStepCounterStatus= <*>,0,0,0,0,0,0,0,0,0,0
HealthApp,reStartStepCounter,0,0,0,0,0,0,0,0,1,0
HealthApp,registersensorsuccess: <*>,0,0,0,0,0,0,0,0,1,0
HealthApp,clear(),0,0,0,0,0,0,0,4,0,0
HealthApp,tryToRecordAsBasicStepData bWrite <*>,0,0,0,0,0,0,0,3,0,0
HealthApp,setBasicStandardSteps basicStandardStep=<*> restartSteps=<*>,0,0,0,0,0,0,0,1,0,0
HealthApp,setDiffTotalSteps=<*>,0,0,0,0,0,0,0,3,0,0
HealthApp,getTodayBasicStandardSteps= <*>##<*>##<*>,1,0,0,0,0,0,0,0,0,0
HealthApp,getDiffTotalSteps= <*>##<*>,0,0,0,0,0,0,0,0,0,0
HealthApp,<*>|<*>|<*>|<*>,0,0,0,0,0,0,0,0,1,0
HealthApp,reload : <*> restar <*>,1,0,0,0,0,0,0,0,0,0
HealthApp,REPORT : <*> <*> <*> <*>,0,0,0,0,0,0,0,1,0,0
HealthApp,next day:<*>,1,0,0,0,0,0,0,0,0,0
HealthApp,setGoalNotifiShownRecord <*> <*>,0,0,1,0,0,0,0,0,0,0
HealthApp,closeNotification...,0,0,0,0,0,0,0,0,0,0
HealthApp,deleteHealthNotification(),0,0,0,0,0,0,0,3,0,0
HealthApp,onStandStepChanged <*>,0,0,0,0,0,0,0,1,0,0
HealthApp,onExtend:<*> <*> <*> <*>,0,0,0,0,0,0,0,3,0,0
HealthApp,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,0,0,0,0,0,0,0,0,0
HealthApp,setTodayTotalDetailSteps=<*>,0,0,0,0,0,0,0,3,0,0
HealthApp,calculateCaloriesWithCache totalCalories=<*>,0,0,0,0,0,0,0,3,0,0
HealthApp,calculateAltitudeWithCache totalAltitude=<*>,0,0,0,0,0,0,0,0,0,0
HealthApp,onReceive action: android.intent.action.SCREEN_OFF,0,0,0,0,0,0,0,3,0,0
HealthApp,startTimer start autoSync,0,0,0,0,0,0,0,0,1,0
HealthApp,"startSync hiSyncOption = HiSyncOption{syncAction=<*>, syncMethod=<*>, syncScope=<*>, syncDataType=<*>, syncModel=<*>, pushAction=<*>},app = <*> who = <*>",1,0,0,0,0,0,0,0,0,0
HealthApp,"checkCurrentDay a new day comes , reset basicSyncCondition, currentDay is <*> oldDay is <*>",0,0,0,0,0,0,0,1,0,0
HealthApp,stepSyncOrNot appSynTimes is <*>,0,0,0,0,0,0,0,0,1,0
HealthApp,needAutoSync autoSyncSwitch is open,1,0,0,0,0,0,0,0,0,0
HealthApp,"initDataPrivacy the dataPrivacy switch is open, start push health data!",0,0,1,0,0,0,0,0,0,0
HealthApp,initDataPrivacy the dataPrivacy is <*>,0,0,0,0,0,0,0,0,1,0
HealthApp,"initUserPrivacy the userPrivacy switch is open, start push user data!",0,0,0,0,0,0,0,4,0,0
HealthApp,initUserPrivacy the userPrivacy is <*>,0,0,0,0,0,0,0,0,1,0
HealthApp,ifCanSync not! no cloud version,0,0,0,0,0,0,0,0,1,0
HealthApp,sendSyncFailedBroadcast,0,0,0,0,0,0,0,3,0,0
HealthApp,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1,0,0,0,0,0,0,0,0,0
OpenSSH,error: Received disconnect from <*>: <*>: com.jcraft.jsch.JSchException: Auth fail [preauth],0,2,1,0,0,0,0,0,0,0
OpenSSH,message repeated <*> times: [ Failed password for <*> from <*> port <*>],0,2,1,0,0,0,0,0,0,0
OpenSSH,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,0,1,1,0,0,0,0,0,0,0
OpenSSH,PAM <*> more authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,0,0,0,0,0,0,0,0,0,0
OpenSSH,Received disconnect from <*>: <*>: Closed due to user request. [preauth],0,2,1,0,0,0,0,0,0,0
OpenSSH,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!,2,1,1,0,0,0,0,0,0,0
OpenSSH,Accepted password for <*> from <*> port <*> ssh2,0,2,1,0,0,0,0,0,0,0
OpenSSH,pam_unix(sshd:session): session opened for user <*> by (uid=<*>),0,2,1,0,0,0,0,0,0,0
OpenSSH,Received disconnect from <*>: <*>: disconnected by user,2,1,0,0,0,0,0,0,0,0
OpenSSH,pam_unix(sshd:session): session closed for user <*>,2,1,0,0,0,0,0,0,0,0
OpenSSH,Failed none for invalid user <*> from <*> port <*> ssh2,0,1,0,0,0,0,0,0,0,0
OpenSSH,Did not receive identification string from <*>,2,1,1,0,0,0,0,0,0,0
OpenSSH,Disconnecting: Too many authentication failures for <*> [preauth],0,2,1,0,0,0,0,0,0,0
OpenSSH,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,0,2,1,0,0,0,0,0,0,0
OpenSSH,PAM service(sshd) ignoring max retries; <*> > <*>,0,1,1,0,0,0,0,0,0,0
OpenSSH,Connection closed by <*> [preauth],2,1,0,0,0,0,0,0,0,0
OpenSSH,fatal: Write failed: Connection reset by peer [preauth],0,2,1,0,0,0,0,0,0,0
OpenSSH,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth],0,0,0,0,0,0,0,0,0,0
OpenSSH,Invalid user <*> from <*>,0,2,0,0,0,0,0,0,0,0
OpenSSH,input_userauth_request: invalid user <*> [preauth],0,1,0,0,0,0,0,0,0,0
OpenSSH,pam_unix(sshd:auth): check pass; user unknown,2,1,1,0,0,0,0,0,0,0
OpenSSH,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>,0,2,0,0,0,0,0,0,0,0
OpenSSH,Failed password for <*> from <*> port <*> ssh2,0,2,0,0,0,0,0,0,0,0
OpenSSH,Received disconnect from <*>: <*>: Bye Bye [preauth],0,0,0,0,0,0,0,0,0,0
OpenSSH,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>,2,1,1,0,0,0,0,0,0,0
OpenSSH,Failed password for invalid user <*> from <*> port <*> ssh2,0,2,0,0,0,0,0,0,0,0
Spark,"Registered signal handlers for [TERM, HUP, INT]",1,0,0,0,0,0,0,2,0,0
Spark,Changing view acls to: <*>,1,0,0,0,0,0,0,0,0,0
Spark,Changing modify acls to: <*>,0,0,0,0,0,4,0,0,0,0
Spark,"SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)",1,0,0,0,0,0,0,2,0,0
Spark,Slf4jLogger started,0,0,0,0,0,4,0,0,0,0
Spark,Starting remoting,1,0,0,0,0,0,2,0,0,0
Spark,Remoting started; listening on addresses :[akka.tcp://<*>],1,0,0,0,0,0,0,2,0,0
Spark,Successfully started service 'sparkExecutorActorSystem' on port <*>.,0,0,0,0,0,4,0,0,0,0
Spark,Created local directory at <*>,0,0,0,0,0,4,0,0,0,0
Spark,MemoryStore started with capacity <*> GB,1,0,0,0,0,0,1,2,0,0
Spark,Connecting to driver: spark://<*>,1,0,0,0,0,0,0,0,0,0
Spark,Successfully registered with driver,1,0,0,0,0,0,0,2,0,0
Spark,Starting executor ID <*> on host <*>,1,0,0,0,0,0,0,0,0,0
Spark,Successfully started service 'org.apache.spark.network.netty.NettyBlockTransferService' on port <*>.,0,1,0,0,0,0,0,0,0,0
Spark,Server created on <*>,1,0,0,0,0,0,0,0,0,0
Spark,Trying to register BlockManager,0,0,0,0,0,4,0,0,0,0
Spark,Registered BlockManager,1,0,0,0,0,0,2,0,0,0
Spark,"mapred.tip.id is deprecated. Instead, use mapreduce.task.id",1,0,0,0,0,0,0,0,0,0
Spark,"mapred.task.id is deprecated. Instead, use mapreduce.task.attempt.id",0,0,0,0,0,4,0,0,0,0
Spark,"mapred.task.is.map is deprecated. Instead, use mapreduce.task.ismap",0,0,0,0,0,4,0,0,0,0
Spark,"mapred.job.id is deprecated. Instead, use mapreduce.job.id",1,0,0,0,0,0,2,0,0,0
Spark,"mapred.task.partition is deprecated. Instead, use mapreduce.task.partition",1,0,0,0,0,0,1,2,0,0
Spark,File Output Committer Algorithm version is <*>,0,0,0,0,0,4,0,0,0,0
Spark,Saved output of task '<*>' to hdfs://<*>,1,0,0,0,0,0,1,2,0,0
Spark,<*>: Committed,1,0,0,0,0,0,0,0,0,0
Spark,"Partition <*> not found, computing it",1,0,0,0,0,0,0,0,0,0
Spark,Input split: hdfs://<*>,0,0,0,0,0,4,0,0,0,0
Spark,Started reading broadcast variable <*>,1,0,0,0,0,0,0,0,0,0
Spark,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)",0,1,0,0,0,0,0,0,0,0
Spark,Reading broadcast variable <*> took <*> ms,1,0,0,0,0,0,0,2,0,0
Spark,"Block <*> stored as values in memory (estimated size <*>, free <*>)",0,0,0,0,0,4,0,0,0,0
Spark,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",1,0,0,0,0,0,0,0,0,0
Spark,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1,0,0,0,0,0,0,0,0,0
Spark,Got assigned task <*>,0,0,0,0,0,4,0,0,0,0
Spark,Running task <*> in stage <*> (TID <*>),1,0,0,0,0,0,0,0,0,0
Spark,Found block <*> locally,1,0,0,0,0,0,2,0,0,0
HDFS,<*>:<*> Starting thread to transfer block <*> to <*>:<*>,1,1,0,0,0,0,0,0,0,0
HDFS,<*>:<*>:Got exception while serving <*> to <*>:,1,1,0,0,0,0,1,0,0,0
HDFS,<*>:<*> Served block <*> to <*>,1,1,0,0,0,0,0,0,0,0
HDFS,BLOCK* ask <*>:<*> to replicate <*> to datanode(s) <*>:<*>,1,2,0,0,0,0,0,0,0,0
HDFS,Received block <*> src: <*>:<*> dest: <*>:<*> of size <*>,1,2,0,0,0,0,0,0,0,0
HDFS,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,2,0,0,0,0,0,0,0,0,0
HDFS,BLOCK* ask <*>:<*> to delete <*>,1,1,0,0,0,0,1,0,0,0
HDFS,Verification succeeded for <*>,2,0,0,0,0,0,0,0,0,0
HDFS,Deleting block <*> file <*>,1,1,0,0,0,0,0,0,0,0
HDFS,BLOCK* NameSystem.allocateBlock: <*> <*>,1,2,0,0,0,0,0,0,0,0
HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,1,1,0,0,0,0,1,0,0,0
