LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate,System,VariableTemplate,OID,LOI,OBN,TID,SID,TDA,CRS,OBA,STC,OTP
924,Jul,4,12:22:18,calvisitor-10-105-162-105,UserEventAgent,43,,extension com.apple.ncplugin.WorldClock -> (null),Mac_E215,extension com.apple.ncplugin.WorldClock -> (<*>),Mac,O O O O O LOI O O O O O STC O STC,0,1,0,0,0,0,0,0,2,0
946,Jul,4,13:56:31,calvisitor-10-105-162-105,com.apple.AddressBook.ContactsAccountsService,289,,"[Accounts] Current connection, <NSXPCConnection: 0x7fda74805bf0> connection from pid 487, doesn't have account access.",Mac_E21,"[Accounts] Current connection, <NSXPCConnection: <*> connection from pid <*>, doesn't have account access.",Mac,O O O O O O LOI O O O O O O O O O O O O O O TDA O,0,1,0,0,0,1,0,0,0,0
947,Jul,4,13:56:31,calvisitor-10-105-162-105,SCIM,487,,"[Accounts] Failed to update account with identifier 76FE6715-3D27-4F21-AA35-C88C1EA820E8, error: Error Domain=ABAddressBookErrorDomain Code=1002 ""(null)""",Mac_E22,"[Accounts] Failed to update account with identifier <*>-<*>-<*>-<*>-<*>, error: Error Domain=ABAddressBookErrorDomain Code=<*> ""(<*>)""",Mac,O O O O O O O O TDA O OBA O,0,0,0,0,0,1,0,1,0,0
951,Jul,4,14:34:52,calvisitor-10-105-162-105,com.apple.SecurityServer,80,,Session 101921 created,Mac_E308,Session <*> created,Mac,O O O O O O O O,0,0,0,0,0,0,0,0,0,0
955,Jul,4,15:03:53,calvisitor-10-105-162-105,GoogleSoftwareUpdateAgent,35018,,"2017-07-04 15:03:53.270 GoogleSoftwareUpdateAgent[35018/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""https://tools.google.com/service/update2?cup2hreq=a70d6372a4e45a6cbba61cd7f057c79bf73c79db1b1951dc17c605e870f0419b&cup2key=7:934679018""",Mac_E85,"<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""<*>""",Mac,O O O O O O LOI O O O O O O O O O O O O O O TDA O,0,1,0,0,0,1,0,0,0,0
970,Jul,4,17:00:00,calvisitor-10-105-162-105,kernel,0,,kern_open_file_for_direct_io took 6 ms,Mac_E254,kern_open_file_for_direct_io took <*> ms,Mac,O O O O O O O O O O O O O LOI O O LOI O O SID,0,2,0,0,1,0,0,0,0,0
998,Jul,4,19:29:41,calvisitor-10-105-162-105,WindowServer,184,,CGXDisplayDidWakeNotification [712572581805245]: posting kCGSDisplayDidWake,Mac_E184,CGXDisplayDidWakeNotification [<*>]: posting kCGSDisplayDidWake,Mac,O O O O O O OID O O O O O O O O O TDA,1,0,0,0,0,1,0,0,0,0
1001,Jul,4,19:43:32,calvisitor-10-105-162-105,wirelessproxd,75,,Peripheral manager is not powered on,Mac_E287,Peripheral manager is not powered on,Mac,O O O O O O O O O O O O O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1049,Jul,4,23:10:29,calvisitor-10-105-162-105,kernel,0,,"PM response took 113 ms (24144, WeChat)",Mac_E290,"PM response took <*> ms (<*>, WeChat)",Mac,O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1057,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00660011': four character codes must be four characters long.,Mac_E188,Cocoa scripting error for '<*>': four character codes must be four characters long.,Mac,O O O O O O OID O O O O O O,1,0,0,0,0,0,0,0,0,0
1128,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,.sdef warning for argument '' of command 'can continue previous list' in suite 'Microsoft Word Suite': '4023' is not a valid type name.,Mac_E9,.sdef warning for argument '' of command 'can continue previous list' in suite 'Microsoft Word Suite': '<*>' is not a valid type name.,Mac,O O O O O O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1133,Jul,4,23:50:59,calvisitor-10-105-162-105,quicklookd,35391,,objc[35391]: Class TSUAtomicLRUCache is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,Mac_E278,objc[<*>]: Class TSUAtomicLRUCache is implemented in both <*> and <*> One of the two will be used. Which one is undefined.,Mac,O O O O O O OID OID O O,2,0,0,0,0,0,0,0,0,0
1134,Jul,4,23:50:59,calvisitor-10-105-162-105,garcon,35461,,Invalidating watch set.,Mac_E248,Invalidating watch set.,Mac,O O O O O O LOI O O O O O O O O O O O O O O TDA O,0,1,0,0,0,1,0,0,0,0
1135,Jul,4,23:50:59,calvisitor-10-105-162-105,QuickLookSatellite,35448,,objc[35448]: Class TSUCustomFormatData is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,Mac_E279,objc[<*>]: Class TSUCustomFormatData is implemented in both <*> and <*> One of the two will be used. Which one is undefined.,Mac,O O O O O O O O O O OID O O STC,1,0,0,0,0,0,0,0,1,0
1140,Jul,5,00:03:06,calvisitor-10-105-162-105,sharingd,30299,,00:03:06.178 : Started generating hashes,Mac_E71,<*>:<*>:<*> : Started generating hashes,Mac,O O O O O O O O TID O O TDA TDA TDA OBA O O OID,1,0,0,1,0,3,0,1,0,0
1151,Jul,5,00:21:07,authorMacBook-Pro,Google Chrome,35628,,-_continuousScroll is deprecated for NSScrollWheel. Please use -hasPreciseScrollingDeltas.,Mac_E74,<*>-_continuousScroll is deprecated for NSScrollWheel. Please use -hasPreciseScrollingDeltas.,Mac,O O O O O O,0,0,0,0,0,0,0,0,0,0
1152,Jul,5,00:21:07,authorMacBook-Pro,Google Chrome,35628,,-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.,Mac_E98,<*>-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.,Mac,O O O O O O,0,0,0,0,0,0,0,0,0,0
1153,Jul,5,00:28:42,authorMacBook-Pro,com.apple.WebKit.WebContent,35671,,[00:28:42.167] (Fig) signalled err=-12871,Mac_E11,[<*>:<*>:<*>] (Fig) signalled err=<*>,Mac,O O O O O O LOI O O O O O O O O O O O O O O TDA O,0,1,0,0,0,1,0,0,0,0
1154,Jul,5,00:29:04,authorMacBook-Pro,com.apple.WebKit.WebContent,35671,,[00:29:04.085] <<<< CRABS >>>> crabsWaitForLoad: [0x7fbc7ac683a0] Wait time out - -1001 (msRequestTimeout -1),Mac_E15,[<*>:<*>:<*>] <<<< CRABS >>>> crabsWaitForLoad: [<*>] Wait time out - <*> (msRequestTimeout <*>),Mac,O O O O O O OID O O O O LOI O O LOI,1,2,0,0,0,0,0,0,0,0
1161,Jul,5,00:58:26,calvisitor-10-105-163-10,wirelessproxd,75,,Failed to stop a scan - central is not powered on: 4,Mac_E219,Failed to stop a scan - central is not powered on: <*>,Mac,O O O O O O O O STC O O O STC,0,0,0,0,0,0,0,0,2,0
1180,Jul,5,03:58:47,calvisitor-10-105-163-10,kernel,0,,Wake reason: EC.SleepTimer (SleepTimer),Mac_E337,Wake reason: EC.SleepTimer (SleepTimer),Mac,O O O O O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1183,Jul,5,04:12:22,calvisitor-10-105-163-10,kernel,0,,**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- 0x6000 ****,Mac_E5,**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- <*> ****,Mac,O O O O O O O O O O OID O O O O O O O O,1,0,0,0,0,0,0,0,0,0
1184,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,"hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0",Mac_E232,"hibernate_newruntime_map time: <*> ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled <*>",Mac,O O O O O O O O O TID,0,0,0,1,0,0,0,0,0,0
1186,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,vm_compressor_fastwake_warmup (581519 - 591525) - starting,Mac_E333,vm_compressor_fastwake_warmup (<*> - <*>) - starting,Mac,O O O O O O LOI O O O O O O O O O O O O O O TDA O,0,1,0,0,0,1,0,0,0,0
1188,Jul,5,10:31:19,calvisitor-10-105-163-10,identityservicesd,272,,"<IMMacNotificationCenterManager: 0x7ff1b2e00ba0>: Updating enabled: YES   (Topics: ( ""com.apple.private.alloy.icloudpairing"", ""com.apple.private.alloy.continuity.encryption"", ""com.apple.private.alloy.continuity.activity"", ""com.apple.ess"", ""com.apple.private.ids"", ""com.apple.private.alloy.phonecontinuity"", ""com.apple.madrid"", ""com.apple.private.ac"", ""com.apple.private.alloy.phone.auth"", ""com.apple.private.alloy.keychainsync"", ""com.apple.private.alloy.fmf"", ""com.apple.private.alloy.sms"", ""com.apple.private.alloy.screensharing"", ""com.apple.private.alloy.maps"", ""com.apple.private.alloy.thumper.keys"", ""com.apple.private.alloy.continuity.tethering"" ))",Mac_E107,<IMMacNotificationCenterManager: <*>: Updating enabled: YES (Topics: (<*>)),Mac,O O O O O LOI O O O O LOI O O O O O O,0,2,0,0,0,0,0,0,0,0
1199,Jul,5,10:52:16,calvisitor-10-105-160-179,ksfetch,35863,,2017-07-05 10:52:16.779 ksfetch[35863/0x7fff79824000] [lvl=2] main() Fetcher received a request: <NSMutableURLRequest: 0x100501610> { URL: https://tools.google.com/service/update2?cup2hreq=a7873a51b1cb55518e420d20dff47d463781ed3f7aa83c3153129eefb148070b&cup2key=7:2501762722 },Mac_E94,<*>-<*>-<*> <*>:<*>:<*> ksfetch[<*>/<*>] [lvl=<*>] main() Fetcher received a request: <NSMutableURLRequest: <*> { URL: <*> },Mac,O O O O O O OID LOI O O O O O O O O O O,1,1,0,0,0,0,0,0,0,0
1200,Jul,5,10:52:16,calvisitor-10-105-160-179,GoogleSoftwareUpdateAgent,35861,,2017-07-05 10:52:16.977 GoogleSoftwareUpdateAgent[35861/0x700000323000] [lvl=2] -[KSPrefetchAction performAction] KSPrefetchAction no updates to prefetch.,Mac_E87,<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSPrefetchAction performAction] KSPrefetchAction no updates to prefetch.,Mac,O O O O O LOI O O O O O O O,0,1,0,0,0,0,0,0,0,0
1205,Jul,5,10:58:44,calvisitor-10-105-160-179,imagent,355,,<IMMacNotificationCenterManager: 0x7fdcc9d16380>: notification observer: com.apple.FaceTime   notification: __CFNotification 0x7fdcc9d19110 {name = _NSDoNotDisturbEnabledNotification},Mac_E105,<IMMacNotificationCenterManager: <*>: notification observer: com.apple.FaceTime notification: __CFNotification <*> {name = _NSDoNotDisturbEnabledNotification},Mac,O O O O O O OID OID O O,2,0,0,0,0,0,0,0,0,0
1211,Jul,5,11:39:38,authorMacBook-Pro,corecaptured,35877,,CCProfileMonitor::freeResources done,Mac_E178,CCProfileMonitor::freeResources done,Mac,O O O O O O O O STC,0,0,0,0,0,0,0,0,1,0
1215,Jul,5,11:42:53,calvisitor-10-105-160-226,identityservicesd,272,,<IMMacNotificationCenterManager: 0x7ff1b2d17980>:    NC Disabled: NO,Mac_E102,<IMMacNotificationCenterManager: <*>: NC Disabled: NO,Mac,O O O O O O O O O O O LOI O O LOI,0,2,0,0,0,0,0,0,0,0
1216,Jul,5,11:42:53,calvisitor-10-105-160-226,identityservicesd,272,,<IMMacNotificationCenterManager: 0x7ff1b2d17980>:   DND Enabled: NO,Mac_E103,<IMMacNotificationCenterManager: <*>: DND Enabled: NO,Mac,O O O O O O LOI O O O O O O O O O O O O O O TDA O,0,1,0,0,0,1,0,0,0,0
1229,Jul,5,13:44:18,calvisitor-10-105-160-226,com.apple.AddressBook.InternetAccountsBridge,646,,Daemon connection invalidated!,Mac_E196,Daemon connection invalidated!,Mac,O O O O O O O O TDA O OBA O,0,0,0,0,0,1,0,1,0,0
1250,Jul,5,14:56:09,authorMacBook-Pro,kernel,0,,"ARPT: 724869.297011: IOPMPowerSource Information: onWake,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 4551,",Mac_E137,"ARPT: <*>: IOPMPowerSource Information: onWake, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>,",Mac,O O O O O O LOI O O O O O O O O O O O O O O TDA O,0,1,0,0,0,1,0,0,0,0
1253,Jul,5,15:26:36,calvisitor-10-105-162-98,kernel,0,,IOHibernatePollerOpen(0),Mac_E249,IOHibernatePollerOpen(<*>),Mac,O O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1254,Jul,5,15:26:36,calvisitor-10-105-162-98,kernel,0,,"hibernate_machine_init: state 2, image pages 446175, sum was d4e6c0b2, imageSize 0x2aea6000, image1Size 0x215a4000, conflictCount 5848, nextFree 5887",Mac_E231,"hibernate_machine_init: state <*>, image pages <*>, sum was <*>, imageSize <*>, image1Size <*>, conflictCount <*>, nextFree <*>",Mac,O O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1258,Jul,5,15:55:35,calvisitor-10-105-162-98,kernel,0,,hibernate_rebuild completed - took 10042450943433 msecs,Mac_E236,hibernate_rebuild completed - took <*> msecs,Mac,O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1259,Jul,5,15:55:35,calvisitor-10-105-162-98,kernel,0,,AppleActuatorDevice::stop Entered,Mac_E114,AppleActuatorDevice::stop Entered,Mac,O O O O O O OID LOI O,1,1,0,0,0,0,0,0,0,0
1260,Jul,5,15:55:35,calvisitor-10-105-162-98,kernel,0,,AppleActuatorDevice::start Entered,Mac_E113,AppleActuatorDevice::start Entered,Mac,O O O O O O STC O O STC O O O O O O O O O O O O O O,0,0,0,0,0,0,0,0,2,0
1264,Jul,5,16:04:10,calvisitor-10-105-162-107,kernel,0,,"bitmap_size 0x7f0fc, previewSize 0x4028, writing 488299 pages @ 0x97144",Mac_E156,"bitmap_size <*>, previewSize <*>, writing <*> pages @ <*>",Mac,O O O O O O OID LOI O O,1,1,0,0,0,0,0,0,0,0
1271,Jul,5,16:06:03,authorMacBook-Pro,corecaptured,36091,,"CCFile::captureLog Received Capture notice id: 1499295963.492254, reason = RoamFail:sts:1_rsn:1",Mac_E168,"CCFile::captureLog Received Capture notice id: <*>, reason = RoamFail:sts:<NUM>_rsn:<NUM>",Mac,O O O O O O O O O O OID O O O O O O O O,1,0,0,0,0,0,0,0,0,0
1274,Jul,5,16:12:56,authorMacBook-Pro,kernel,0,,en0: manual intervention required!,Mac_E209,en0: manual intervention required!,Mac,O O O O O O O O O O TDA O,0,0,0,0,0,1,0,0,0,0
1276,Jul,5,16:13:17,calvisitor-10-105-162-107,QQ,10018,,"DB Error: 1 ""no such table: tb_c2cMsg_2658655094""",Mac_E197,"DB Error: <*> ""no such table: <*>""",Mac,O O O O O O LOI O O O O O O O O O O O O O O TDA O,0,1,0,0,0,1,0,0,0,0
1277,Jul,5,16:18:06,calvisitor-10-105-162-107,GoogleSoftwareUpdateAgent,36128,,"2017-07-05 16:18:06.450 GoogleSoftwareUpdateAgent[36128/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher fetching from URL: ""https://tools.google.com/service/update2?cup2hreq=ac844e04cbb398fcef4cf81b4ffc44a3ebc863e89d19c0b5d39d02d78d26675b&cup2key=7:677488741""",Mac_E83,"<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher fetching from URL: ""<*>""",Mac,O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1290,Jul,5,16:58:24,airbears2-10-142-108-38,imagent,355,,<IMMacNotificationCenterManager: 0x7fdcc9d16380>: Updating enabled: NO   (Topics: ( )),Mac_E106,<IMMacNotificationCenterManager: <*>: Updating enabled: NO (Topics: ( )),Mac,O O O O O O OID O O O O O O O O O TDA,1,0,0,0,0,1,0,0,0,0
1311,Jul,5,18:19:59,authorMacBook-Pro,configd,53,,"arp_client_transmit(en0) failed, Network is down (50)",Mac_E123,"arp_client_transmit(<*>) failed, Network is down (<*>)",Mac,O O O O O O O O O O OID O O O O O O O O,1,0,0,0,0,0,0,0,0,0
1315,Jul,5,18:20:06,authorMacBook-Pro,networkd,195,,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! QQ.10018 tc23407 119.81.102.227:80,Mac_E43,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! <*> <*> <*>:<*>,Mac,O O O O O O O O TDA O OBA O,0,0,0,0,0,1,0,1,0,0
1319,Jul,5,19:00:37,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name CalendarAgent as bundle ID (this is expected for daemons without bundle ID,Mac_E42,-[NETClientConnection effectiveBundleID] using process name CalendarAgent as bundle ID (this is expected for daemons without bundle ID,Mac,O O O O O LOI O O O O O O O,0,1,0,0,0,0,0,0,0,0
1327,Jul,5,20:16:55,calvisitor-10-105-160-210,kernel,0,,could discard act 242131 inact 107014 purgeable 254830 spec 128285 cleaned 0,Mac_E194,could discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>,Mac,O O O O O O OID LOI O,1,1,0,0,0,0,0,0,0,0
1328,Jul,5,20:16:55,calvisitor-10-105-160-210,kernel,0,,"booter start at 1251 ms smc 0 ms, [18, 0, 0] total 367 ms, dsply 0, 0 ms, tramp 1080 ms",Mac_E158,"booter start at <*> ms smc <*> ms, [<*>, <*>, <*>] total <*> ms, dsply <*>, <*> ms, tramp <*> ms",Mac,O O O O O O OID O,1,0,0,0,0,0,0,0,0,0
1329,Jul,5,20:16:56,calvisitor-10-105-160-210,blued,85,,"hostControllerOnline - Number of Paired devices = 1, List of Paired devices = ( ""84-41-67-32-db-e1"" )",Mac_E245,"hostControllerOnline - Number of Paired devices = <*>, List of Paired devices = ( ""<*>-<*>-<*>-<*>-<*>-<*>"" )",Mac,O O O O O O,0,0,0,0,0,0,0,0,0,0
1344,Jul,5,23:09:36,calvisitor-10-105-160-22,kernel,0,,**** [BroadcomBluetoothHostController][SetupController] -- Delay HCI Reset by 300ms  ****,Mac_E4,**** [BroadcomBluetoothHostController][SetupController] -- Delay HCI Reset by <*> ****,Mac,O O O O O LOI O O O O O,0,1,0,0,0,0,0,0,0,0
1346,Jul,5,23:50:09,calvisitor-10-105-160-22,kernel,0,,AppleActuatorHIDEventDriver: stop,Mac_E118,AppleActuatorHIDEventDriver: stop,Mac,O O O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1347,Jul,5,23:50:09,calvisitor-10-105-160-22,kernel,0,,**** [IOBluetoothHostControllerUSBTransport][start] -- completed -- result = TRUE -- 0xb000 ****,Mac_E8,**** [IOBluetoothHostControllerUSBTransport][start] -- completed -- result = <*> -- <*> ****,Mac,O O O O O LOI O O O O O O O,0,1,0,0,0,0,0,0,0,0
1348,Jul,5,23:50:09,authorMacBook-Pro,kernel,0,,AppleActuatorDeviceUserClient::start Entered,Mac_E115,AppleActuatorDeviceUserClient::start Entered,Mac,O O O O O O O O O O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1354,Jul,6,00:30:37,authorMacBook-Pro,ksfetch,36439,,2017-07-06 00:30:37.064 ksfetch[36439/0x7fff79824000] [lvl=2] main() Fetcher is exiting.,Mac_E93,<*>-<*>-<*> <*>:<*>:<*> ksfetch[<*>/<*>] [lvl=<*>] main() Fetcher is exiting.,Mac,O O O O O O,0,0,0,0,0,0,0,0,0,0
1359,Jul,6,01:11:09,authorMacBook-Pro,kernel,0,,"Google Chrome He[36456] triggered unnest of range 0x7fff93c00000->0x7fff93e00000 of DYLD shared region in VM map 0x77c9114550458e7b. While not abnormal for debuggers, this increases system memory footprint until the target exits.",Mac_E222,"Google Chrome He[<*>] triggered unnest of range <*>-<*> of DYLD shared region in VM map <*>. While not abnormal for debuggers, this increases system memory footprint until the target exits.",Mac,O O O O O O OID O O O OID O O OBA OID O OBA O OBA,3,0,0,0,0,0,0,3,0,0
1377,Jul,6,03:53:08,calvisitor-10-105-160-37,kernel,0,,hibernate_page_list_setall(preflight 1) start,Mac_E235,hibernate_page_list_setall(preflight <*>) start,Mac,O O O O O O O O O O O O O O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1378,Jul,6,03:53:08,calvisitor-10-105-160-37,kernel,0,,hibernate_page_list_setall time: 603 ms,Mac_E234,hibernate_page_list_setall time: <*> ms,Mac,O O O O O O O O O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1379,Jul,6,03:53:08,calvisitor-10-105-160-37,kernel,0,,IOPolledFilePollersOpen(0) 6 ms,Mac_E251,IOPolledFilePollersOpen(<*>) <*> ms,Mac,O O O O O O O O O LOI,0,1,0,0,0,0,0,0,0,0
1383,Jul,6,04:33:35,calvisitor-10-105-160-37,kernel,0,,hibernate_teardown completed - discarded 93932,Mac_E240,hibernate_teardown completed - discarded <*>,Mac,O O O O O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1384,Jul,6,04:33:35,calvisitor-10-105-160-37,kernel,0,,AppleActuatorDeviceUserClient::stop Entered,Mac_E116,AppleActuatorDeviceUserClient::stop Entered,Mac,O O O O O O O O O O OID O O O O O O O O,1,0,0,0,0,0,0,0,0,0
1388,Jul,6,05:04:00,calvisitor-10-105-163-168,kernel,0,,[IOBluetoothHostController::setConfigState] calling registerService,Mac_E39,[IOBluetoothHostController::setConfigState] calling registerService,Mac,O O O O O O O O O O OID O O STC,1,0,0,0,0,0,0,0,1,0
1391,Jul,6,08:32:37,authorMacBook-Pro,kernel,0,,[HID] [MT] AppleMultitouchDevice::start entered,Mac_E35,[HID] [MT] AppleMultitouchDevice::start entered,Mac,O O O O O O O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1393,Jul,6,08:32:40,authorMacBook-Pro,AddressBookSourceSync,36544,,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller supportsRequestCompressionAtURL:https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/] Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7f8de0c0dc70 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, NSErrorFailingURLKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, NSErrorFailingURLKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}",Mac_E26,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller supportsRequestCompressionAtURL:<*>] Error Domain=NSURLErrorDomain Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=<*> {Error Domain=kCFErrorDomainCFNetwork Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}",Mac,O O O O O O O O LOI O LOI O LOI,0,3,0,0,0,0,0,0,0,0
1394,Jul,6,08:32:45,authorMacBook-Pro,netbiosd,36551,,Unable to start NetBIOS name service:,Mac_E326,Unable to start NetBIOS name service:,Mac,O O O O O O LOI O O O O O O O O O O O O O O TDA O,0,1,0,0,0,1,0,0,0,0
1399,Jul,6,08:35:08,calvisitor-10-105-163-253,corecaptured,36565,,Got an XPC error: Connection invalid,Mac_E223,Got an XPC error: Connection invalid,Mac,O O O O O O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1402,Jul,6,09:08:22,calvisitor-10-105-163-253,loginwindow,94,,-[SFLListManager(ServiceReplyProtocol) notifyChanges:toListWithIdentifier:] Notified of item changes to list with identifier com.apple.LSSharedFileList.RecentApplications,Mac_E46,-[SFLListManager(ServiceReplyProtocol) notifyChanges:toListWithIdentifier:] Notified of item changes to list with identifier com.apple.LSSharedFileList.RecentApplications,Mac,O O O O O O O O O LOI OID STC STC O O O,1,1,0,0,0,0,0,0,2,0
1405,Jul,6,09:24:14,calvisitor-10-105-163-253,GoogleSoftwareUpdateAgent,36726,,2017-07-06 09:24:14.733 GoogleSoftwareUpdateAgent[36726/0x7000002a0000] [lvl=2] -[KSMultiUpdateAction performAction] KSPromptAction had no updates to apply.,Mac_E81,<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSMultiUpdateAction performAction] KSPromptAction had no updates to apply.,Mac,O O O O O O O O STC O O O STC,0,0,0,0,0,0,0,0,2,0
1406,Jul,6,09:31:18,calvisitor-10-105-163-253,WindowServer,184,,no sleep images for WillPowerOffWithImages,Mac_E274,no sleep images for WillPowerOffWithImages,Mac,O O O O O O,0,0,0,0,0,0,0,0,0,0
1410,Jul,6,10:12:58,calvisitor-10-105-163-253,ChromeExistion,36773,,ChromeExistion main isUndetectWithCommand = 1,Mac_E186,ChromeExistion main isUndetectWithCommand = <*>,Mac,O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1411,Jul,6,10:13:12,calvisitor-10-105-163-253,ChromeExistion,36775,,after trim url = https://www.google.com/_/chrome/newtab?rlz=1C5CHFA_enHK732HK732&espv=2&ie=UTF-8,Mac_E108,after trim url = https://www.google.com/_/chrome/newtab?rlz=<*>&espv=<*>&ie=UTF-<*>,Mac,O O O O O O O O O O O O O O O O O LOI O O STC O O O O O O O O O O O O LOI,0,2,0,0,0,0,0,0,1,0
1413,Jul,6,10:17:44,calvisitor-10-105-163-253,ChromeExistion,36801,,"ChromeExistion main strSendMsg = {""websitekey"":false,""commandkey"":true,""browserkey"":true}",Mac_E187,"ChromeExistion main strSendMsg = {""websitekey"":<*>,""commandkey"":<*>,""browserkey"":<*>}",Mac,O O O O O O O STC O O O OTP,0,0,0,0,0,0,0,0,1,1
1416,Jul,6,10:52:50,calvisitor-10-105-163-253,ChromeExistion,36852,,url host = www.baidu.com,Mac_E330,url host = <*>,Mac,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0,0,0,0,0,0,0,0,0,0
1417,Jul,6,10:53:30,calvisitor-10-105-163-253,ChromeExistion,36855,,the url = http://baike.baidu.com/item/%E8%93%9D%E9%87%87%E5%92%8C/462624?fr=aladdin,Mac_E322,the url = <*>,Mac,O O O O O O O O O O OID O O O O O O O O,1,0,0,0,0,0,0,0,0,0
